Unnamed: 0,location_x,location_y,remaining_min,power_of_shot,knockout_match,remaining_sec,distance_of_shot,is_goal,area_of_shot,shot_basics,range_of_shot,home/away,shot_id_number,type_of_shot
19583,0.0,56.0,3.0,3.0,0.0,37.0,25.0,0.0,0,1,4,1,19584,23
19584,72.0,11.0,7.0,4.0,0.0,28.329381850668316,27.0,1.0,0,1,4,1,19585,20
19585,65.0,82.0,3.0,4.0,0.0,47.0,30.0,0.0,5,1,2,1,19586,23
19586,15.0,9.0,3.0,4.0,0.0,24.0,21.0,1.0,0,0,4,1,19587,23
19587,20.0,172.0,6.0,1.0,0.0,25.0,37.0,1.0,0,4,0,1,19588,9
19588,61.0,170.0,5.0,1.0,0.0,58.0,38.0,1.0,4,4,0,1,19589,23
19589,39.0,249.0,3.0,1.0,0.0,1.0,45.0,1.0,0,5,1,1,19590,23
19591,206.0,36.0,1.0,1.0,0.0,42.0,40.0,1.0,5,4,0,1,19592,30
19592,-228.0,6.0,0.0,1.0,0.0,1.0,42.0,0.0,2,2,1,1,19593,23
19593,-114.0,224.0,2.0,2.0,0.0,50.0,45.0,0.0,1,5,1,1,19594,23
19594,62.0,172.0,5.0,3.0,0.0,45.0,38.0,1.0,4,4,0,1,19595,32
19595,228.0,0.0,4.883233224643899,3.0,0.0,51.0,42.0,0.0,5,6,1,1,19596,37
19597,-198.0,97.0,7.0,4.0,0.0,15.0,42.0,0.0,2,4,0,1,19598,30
19598,-79.0,101.0,7.0,4.0,0.0,2.0,32.0,0.0,2,1,2,1,19599,23
19599,86.0,23.0,1.0,4.0,0.0,58.0,28.0,1.0,5,4,2,1,19600,12
19600,116.0,135.0,1.0,4.0,0.0,17.0,37.0,0.0,4,4,0,1,19601,23
19601,-106.0,107.0,0.0,4.0,0.0,40.0,35.0,0.0,2,4,2,1,19602,40
19602,29.0,249.0,11.0,4.0,0.0,12.0,45.0,0.0,0,5,1,0,19603,23
19603,146.0,74.0,10.0,1.0,0.0,35.0,36.0,1.0,5,4,0,0,19604,23
19604,-120.0,47.0,6.0,1.0,0.0,41.0,32.0,0.0,2,4,2,0,19605,30
19605,26.0,6.0,5.0,1.0,0.0,36.0,22.0,0.0,0,0,4,0,19606,34
19606,-34.0,110.0,5.0,1.0,0.0,7.0,31.0,1.0,0,1,2,0,19607,48
19607,-157.0,187.0,9.0,2.0,0.0,9.0,44.0,1.0,1,5,1,0,19608,47
19608,53.0,242.0,8.0,2.0,0.0,36.0,44.0,1.0,0,5,1,0,19609,0
19609,2.0,252.0,8.0,2.0,0.0,2.0,45.0,0.0,0,5,1,0,19610,39
19610,28.0,78.0,7.0,2.0,0.0,24.0,28.0,1.0,0,1,2,0,19611,56
19611,77.0,242.0,3.0,2.0,0.0,58.0,45.0,0.0,0,5,1,0,19612,23
19612,9.0,3.0,3.0,2.0,0.0,5.0,20.0,1.0,0,0,4,0,19613,34
19613,6.0,63.0,9.0,3.0,0.0,34.0,26.0,0.0,0,1,4,0,19614,7
19614,-235.0,53.0,2.0,3.0,0.0,31.0,44.0,1.0,2,2,1,0,19615,29
19615,0.0,153.0,1.0,3.0,0.0,28.329381850668316,45.0,1.0,4,5,1,0,19616,23
19616,144.0,198.0,1.0,3.0,0.0,5.0,44.0,1.0,4,5,1,0,19617,56
19617,136.0,102.0,0.0,3.0,0.0,12.0,37.0,0.0,4,4,1,0,19618,9
19619,12.0,263.0,4.0,4.0,0.0,7.0,46.0,0.0,0,5,1,0,19620,6
19620,0.0,22.0,3.0,4.0,0.0,6.0,23.0,1.0,0,0,4,0,19621,34
19624,0.0,176.0,3.0,1.0,0.0,19.0,42.0,0.0,1,4,0,0,19625,23
19625,89.0,12.0,0.0,1.0,0.0,54.0,28.0,0.0,5,4,2,0,19626,52
19627,42.0,28.0,4.0,2.0,0.0,31.0,25.0,0.0,0,1,4,0,19628,23
19629,-198.0,173.0,2.0,2.0,0.0,1.0,46.0,1.0,1,5,1,0,19630,10
19630,-179.0,184.0,1.0,2.0,0.0,28.0,45.0,0.0,1,5,1,0,19631,24
19631,0.0,1.0,0.0,2.0,0.0,4.0,20.0,1.0,0,0,4,0,19632,1
19633,-27.0,47.0,9.0,3.0,0.0,32.0,25.0,0.0,0,1,4,0,19634,20
19634,-59.0,22.0,6.0,3.0,0.0,16.0,26.0,0.0,0,1,4,0,19635,23
19635,0.0,115.0,5.0,3.0,0.0,2.0,38.0,0.0,1,4,0,0,19636,23
19636,-138.0,75.0,4.883233224643899,3.0,0.0,51.0,35.0,0.0,2,4,2,0,19637,23
19637,-158.0,198.0,6.0,4.0,0.0,8.0,45.0,1.0,1,5,1,0,19638,23
19639,166.0,187.0,4.0,4.0,0.0,48.0,45.0,0.0,4,5,1,0,19640,9
19641,59.0,39.0,3.0,4.0,0.0,10.0,27.0,0.0,0,1,4,0,19642,23
19643,54.0,116.0,1.0,4.0,0.0,0.0,32.0,0.0,0,1,2,0,19644,23
19644,-46.0,244.0,0.0,4.0,0.0,21.0,44.0,0.0,0,5,1,0,19645,23
19646,-30.0,197.0,10.0,2.0,0.0,20.0,39.0,1.0,0,4,0,0,19647,30
19647,23.0,0.0,9.0,2.0,0.0,58.0,22.0,0.0,0,0,4,0,19648,34
19649,-89.0,105.0,7.0,2.0,0.0,10.0,33.0,0.0,2,4,2,0,19650,32
19650,24.0,12.0,5.0,2.0,0.0,28.329381850668316,22.0,1.0,0,0,4,0,19651,19
19652,13.0,12.0,3.0,2.0,0.0,9.0,21.0,1.0,0,0,4,0,19653,19
19653,-111.0,183.0,0.0,2.0,0.0,58.0,35.0,0.0,1,4,0,0,19654,52
19654,-15.0,257.0,0.0,2.0,0.0,1.0,35.0,1.0,0,5,1,0,19655,1
19655,192.0,154.0,8.0,3.0,0.0,55.0,44.0,0.0,4,5,1,0,19656,1
19657,170.0,194.0,10.0,1.0,0.0,17.0,45.0,0.0,4,5,1,1,19658,52
19660,-24.0,260.0,1.0,1.0,0.0,19.0,46.0,1.0,0,5,1,1,19661,35
19661,138.0,78.0,0.0,1.0,0.0,45.0,35.0,1.0,5,4,2,1,19662,30
19662,-122.0,129.0,0.0,1.0,0.0,6.0,37.0,0.0,1,4,2,1,19663,43
19663,135.0,213.0,6.0,2.0,0.0,30.0,45.0,0.0,4,5,1,1,19664,23
19664,64.0,101.0,6.0,2.0,0.0,9.0,31.0,0.0,5,1,1,1,19665,35
19665,-130.0,142.0,5.0,2.0,0.0,29.0,39.0,0.0,1,4,0,1,19666,30
19666,40.0,74.0,4.0,2.0,0.0,10.0,27.0,0.0,0,1,4,1,19667,23
19668,36.0,52.0,2.0,2.0,0.0,53.0,26.0,0.0,0,1,4,1,19669,23
19669,0.0,86.0,1.0,2.0,0.0,54.0,35.0,0.0,2,1,2,1,19670,0
19670,179.0,263.0,0.0,2.0,0.0,1.0,51.0,0.0,4,5,1,1,19671,2
19671,73.0,66.0,7.0,3.0,0.0,21.0,29.0,0.0,5,1,2,1,19672,38
19672,0.0,74.0,3.0,3.0,0.0,55.0,22.0,1.0,0,0,4,1,19673,34
19673,-8.0,6.0,3.0,3.0,0.0,1.0,21.0,1.0,0,0,4,0,19674,34
19674,-32.0,48.0,1.0,3.0,0.0,33.0,25.0,0.0,0,0,4,1,19675,50
19675,-152.0,198.0,0.0,3.0,0.0,53.0,44.0,1.0,1,5,1,1,19676,8
19676,-147.0,205.0,0.0,3.0,0.0,32.0,45.0,0.0,1,5,1,1,19677,30
19678,124.0,219.0,7.0,4.0,0.0,0.0,45.0,1.0,4,4,1,1,19679,46
19679,-160.0,209.0,6.0,4.0,0.0,19.0,46.0,0.0,1,5,1,1,19680,17
19680,75.0,97.0,5.0,4.0,0.0,35.0,32.0,0.0,5,1,2,1,19681,23
19681,-179.0,178.0,5.0,4.0,0.0,5.0,45.0,0.0,1,5,1,1,19682,46
19682,-24.0,1.0,2.0,4.0,0.0,27.0,22.0,1.0,0,0,4,1,19683,34
19683,209.0,127.0,0.0,4.0,0.0,24.0,44.0,1.0,4,5,1,1,19684,23
19684,0.0,192.0,4.0,1.0,0.0,46.0,41.0,1.0,4,4,0,1,19685,23
19686,0.0,22.0,0.0,1.0,0.0,7.0,22.0,0.0,0,0,4,1,19687,33
19687,-133.0,266.0,7.0,2.0,0.0,39.0,49.0,0.0,1,5,1,1,19688,6
19688,-67.0,99.0,2.0,2.0,0.0,32.0,31.0,1.0,2,1,2,1,19689,23
19690,24.0,162.0,1.0,2.0,0.0,28.329381850668316,36.0,1.0,0,4,0,1,19691,23
19691,-120.0,99.0,4.883233224643899,2.0,0.0,2.0,35.0,1.0,2,4,2,1,19692,23
19692,97.0,74.0,10.0,3.0,0.0,51.0,34.0,0.0,5,4,2,1,19693,23
19695,9.0,25.0,4.883233224643899,3.0,0.0,53.0,22.0,0.0,0,0,4,1,19696,34
19696,-133.0,239.0,8.0,3.0,0.0,18.0,47.0,0.0,1,5,1,1,19697,23
19697,201.0,74.0,5.0,3.0,0.0,40.0,40.0,0.0,5,4,0,1,19698,23
19698,-161.0,-3.0,5.0,4.0,0.0,6.0,36.0,0.0,2,4,0,1,19699,20
19699,-139.0,219.0,5.0,1.0,0.0,26.0,45.0,0.0,1,5,1,1,19700,22
19702,0.0,30.0,4.0,1.0,0.0,28.329381850668316,23.0,0.0,0,0,4,1,19703,47
19703,17.0,41.0,4.883233224643899,1.0,0.0,50.0,24.0,1.0,0,0,4,1,19704,23
19704,62.0,107.0,0.0,1.0,0.0,48.0,32.0,1.0,5,1,2,1,19705,30
19705,-59.0,265.0,0.0,1.0,0.0,1.0,47.0,0.0,0,5,1,0,19706,23
19706,28.0,-2.0,4.883233224643899,2.0,0.0,12.0,22.0,1.0,0,0,4,1,19707,34
19707,1.0,61.0,3.0,2.0,0.0,59.0,26.0,1.0,0,1,4,0,19708,30
19708,-11.0,3.0,2.0,2.0,0.0,44.0,21.0,0.0,0,0,4,1,19709,44
19709,-60.0,121.0,2.0,2.0,0.0,12.0,33.0,1.0,0,1,2,1,19710,1
19710,4.0,39.0,1.0,2.0,0.0,39.0,23.0,0.0,0,0,4,1,19711,22
19712,-34.0,17.0,9.0,3.0,0.0,3.0,23.0,0.0,0,0,4,1,19713,48
19713,-15.0,0.0,8.0,3.0,0.0,16.0,21.0,0.0,0,0,4,1,19714,34
19714,92.0,74.0,5.0,3.0,0.0,28.329381850668316,40.0,1.0,4,4,0,1,19715,44
19715,0.0,11.0,4.0,3.0,0.0,17.0,25.0,0.0,0,1,4,1,19716,23
19716,0.0,126.0,4.883233224643899,3.0,0.0,27.0,35.0,1.0,0,1,2,1,19717,39
19717,-29.0,176.0,3.0,3.0,0.0,0.0,37.0,0.0,0,4,0,1,19718,23
19718,-8.0,74.0,0.0,3.0,0.0,56.0,23.0,0.0,0,0,4,1,19719,23
19720,59.0,121.0,4.0,4.0,0.0,46.0,33.0,0.0,0,1,2,1,19721,10
19721,0.0,0.0,2.0,4.0,0.0,47.0,21.0,1.0,0,0,4,1,19722,34
19722,0.0,-2.0,1.0,4.0,0.0,51.0,20.0,1.0,0,0,4,1,19723,41
19723,103.0,97.0,1.0,4.0,0.0,1.0,34.0,0.0,5,4,2,1,19724,23
19724,42.0,15.0,0.0,4.0,0.0,19.0,24.0,0.0,0,1,4,1,19725,23
19725,132.0,0.0,0.0,4.0,0.0,10.0,33.0,1.0,5,4,2,1,19726,23
19726,-122.0,184.0,11.0,1.0,0.0,39.0,42.0,1.0,1,4,0,0,19727,30
19727,37.0,7.0,11.0,1.0,0.0,25.0,23.0,0.0,0,0,4,0,19728,44
19728,-79.0,235.0,10.0,1.0,0.0,52.0,35.0,0.0,1,5,1,0,19729,23
19731,-56.0,48.0,5.0,1.0,0.0,17.0,27.0,0.0,0,1,4,0,19732,23
19732,-3.0,43.0,4.883233224643899,1.0,0.0,4.0,24.0,1.0,0,1,4,0,19733,34
19733,-45.0,64.0,4.0,1.0,0.0,37.0,27.0,1.0,0,1,4,0,19734,23
19735,-48.0,228.0,2.0,1.0,0.0,51.0,43.0,0.0,0,4,0,0,19736,23
19736,201.0,145.0,0.0,1.0,0.0,37.0,44.0,0.0,4,5,1,0,19737,23
19737,95.0,26.0,4.0,2.0,0.0,14.0,29.0,0.0,5,4,2,0,19738,32
19740,-232.0,47.0,3.0,2.0,0.0,4.0,43.0,0.0,2,2,1,0,19741,23
19741,99.0,30.0,1.0,2.0,0.0,21.0,30.0,1.0,2,4,2,0,19742,38
19743,-24.0,0.0,0.0,2.0,0.0,0.0,22.0,0.0,0,0,4,0,19744,34
19744,42.0,94.0,8.0,3.0,0.0,17.0,30.0,1.0,0,1,2,0,19745,23
19745,-235.0,-6.0,5.0,3.0,0.0,4.0,43.0,0.0,2,2,1,0,19746,21
19746,-21.0,17.0,3.0,3.0,0.0,58.0,22.0,0.0,2,0,4,0,19747,34
19747,0.0,48.0,3.0,3.0,0.0,8.0,24.0,1.0,0,1,4,0,19748,34
19748,152.0,195.0,1.0,3.0,0.0,44.0,44.0,0.0,4,5,1,0,19749,23
19750,119.0,140.0,5.0,4.0,0.0,39.0,38.0,1.0,4,4,0,0,19751,23
19752,36.0,28.0,3.0,4.0,0.0,37.0,24.0,1.0,0,1,4,0,19753,34
19754,48.0,12.0,0.0,4.0,0.0,59.0,24.0,0.0,0,4,4,0,19755,34
19755,-105.0,74.0,0.0,4.0,0.0,13.0,47.0,1.0,1,5,1,0,19756,23
19756,154.0,224.0,0.0,4.0,0.0,3.0,35.0,0.0,4,5,1,0,19757,11
19757,-179.0,116.0,11.0,1.0,0.0,44.0,41.0,0.0,2,4,1,0,19758,45
19758,-7.0,78.0,8.0,1.0,0.0,57.0,27.0,0.0,0,1,4,0,19759,6
19759,92.0,77.0,5.0,1.0,0.0,14.0,31.0,1.0,5,4,2,0,19760,23
19760,-18.0,6.0,4.0,1.0,0.0,31.0,21.0,0.0,5,0,4,0,19761,33
19762,-7.0,-5.0,0.0,1.0,0.0,16.0,20.0,1.0,0,0,4,0,19763,1
19763,1.0,1.0,4.883233224643899,2.0,0.0,2.0,20.0,1.0,0,0,4,0,19764,1
19764,225.0,47.0,2.0,2.0,0.0,41.0,42.0,0.0,5,6,1,0,19765,44
19765,10.0,33.0,1.0,2.0,0.0,16.0,23.0,1.0,0,0,4,0,19766,30
19766,1.0,1.0,9.0,3.0,0.0,57.0,20.0,1.0,0,0,4,0,19767,1
19767,-5.0,0.0,8.0,3.0,0.0,58.0,20.0,1.0,0,0,4,0,19768,52
19768,83.0,33.0,7.0,3.0,0.0,14.0,28.0,0.0,5,4,2,0,19769,35
19770,100.0,154.0,0.0,3.0,0.0,28.0,38.0,1.0,4,4,0,0,19771,23
19771,75.0,17.0,5.0,4.0,0.0,30.0,27.0,1.0,0,1,4,0,19772,40
19772,173.0,173.0,4.0,4.0,0.0,26.0,44.0,1.0,4,5,1,0,19773,29
19773,155.0,183.0,3.0,4.0,0.0,28.329381850668316,43.0,0.0,4,5,1,0,19774,23
19775,-168.0,179.0,9.0,1.0,0.0,42.0,44.0,1.0,1,5,1,0,19776,23
19777,29.0,50.0,3.0,1.0,0.0,2.0,25.0,0.0,0,1,4,0,19778,23
19778,-7.0,15.0,1.0,1.0,0.0,11.0,21.0,0.0,0,0,4,0,19779,33
19779,73.0,58.0,6.0,2.0,0.0,46.0,29.0,1.0,5,1,2,0,19780,23
19780,217.0,9.0,5.0,2.0,0.0,43.0,41.0,0.0,5,4,0,0,19781,23
19783,18.0,-2.0,9.0,3.0,0.0,59.0,21.0,1.0,0,0,4,0,19784,34
19784,-82.0,36.0,7.0,3.0,0.0,37.0,35.0,1.0,2,4,2,0,19785,23
19786,198.0,123.0,4.0,3.0,0.0,48.0,43.0,0.0,5,4,0,0,19787,32
19787,-2.0,28.0,3.0,3.0,0.0,23.0,22.0,1.0,0,0,4,0,19788,34
19788,-190.0,154.0,2.0,3.0,0.0,35.0,44.0,1.0,1,5,1,0,19789,23
19789,1.0,126.0,2.0,3.0,0.0,5.0,32.0,0.0,0,1,2,0,19790,23
19790,-2.0,235.0,11.0,4.0,0.0,24.0,43.0,0.0,0,4,0,0,19791,23
19791,-26.0,33.0,7.0,4.0,0.0,3.0,24.0,1.0,0,4,0,0,19792,23
19792,144.0,198.0,4.883233224643899,4.0,0.0,14.0,44.0,0.0,4,5,1,0,19793,23
19793,15.0,-5.0,4.0,4.0,0.0,38.0,21.0,1.0,0,0,4,0,19794,33
19794,152.0,80.0,3.0,4.0,0.0,11.0,37.0,0.0,5,4,4,0,19795,23
19795,-60.0,52.0,2.0,4.0,0.0,58.0,27.0,0.0,0,1,4,0,19796,23
19796,-73.0,121.0,1.0,4.0,0.0,48.0,34.0,0.0,2,1,2,0,19797,23
19797,-229.0,1.0,0.0,4.0,0.0,15.0,42.0,1.0,2,2,1,0,19798,23
19798,26.0,0.0,9.0,1.0,0.0,28.329381850668316,22.0,0.0,0,0,4,1,19799,34
19799,223.0,129.0,9.0,1.0,0.0,4.0,45.0,1.0,4,5,1,0,19800,20
19800,-65.0,127.0,7.0,1.0,0.0,8.0,34.0,0.0,0,1,2,1,19801,23
19801,-150.0,198.0,4.0,1.0,0.0,46.0,44.0,0.0,0,5,1,1,19802,34
19802,-105.0,36.0,4.0,1.0,0.0,42.0,31.0,1.0,2,4,2,1,19803,48
19803,0.0,42.0,1.0,1.0,0.0,38.0,24.0,0.0,0,4,4,1,19804,23
19805,31.0,26.0,0.0,1.0,0.0,18.0,24.0,0.0,0,1,0,1,19806,23
19806,70.0,156.0,4.0,2.0,0.0,43.0,37.0,0.0,4,4,0,1,19807,10
19808,0.0,190.0,11.0,3.0,0.0,47.0,35.0,1.0,0,4,0,1,19809,23
19810,234.0,82.0,9.0,3.0,0.0,20.0,44.0,1.0,5,6,1,1,19811,23
19811,220.0,137.0,4.883233224643899,3.0,0.0,56.0,45.0,0.0,4,6,1,1,19812,23
19812,241.0,94.0,5.0,3.0,0.0,59.0,45.0,1.0,4,5,1,1,19813,23
19813,54.0,25.0,3.0,3.0,0.0,31.0,25.0,1.0,0,1,4,1,19814,48
19814,-92.0,132.0,2.0,3.0,0.0,13.0,36.0,0.0,1,4,0,1,19815,12
19815,0.0,216.0,11.0,4.0,0.0,22.0,45.0,1.0,1,5,1,1,19816,28
19816,173.0,74.0,7.0,4.0,0.0,45.0,37.0,0.0,5,4,0,1,19817,23
19817,0.0,220.0,7.0,4.0,0.0,31.0,35.0,0.0,1,5,1,1,19818,51
19819,-133.0,91.0,6.0,4.0,0.0,32.0,36.0,0.0,2,4,0,1,19820,23
19821,-5.0,271.0,0.0,4.0,0.0,12.0,47.0,0.0,0,5,1,1,19822,17
19822,0.0,74.0,11.0,1.0,0.0,1.0,33.0,1.0,5,4,2,0,19823,23
19823,36.0,74.0,8.0,1.0,0.0,42.0,31.0,1.0,0,1,2,0,19824,2
19824,171.0,45.0,4.0,1.0,0.0,37.0,37.0,1.0,5,4,0,0,19825,7
19825,94.0,156.0,3.0,1.0,0.0,25.0,35.0,0.0,4,4,0,0,19826,51
19827,-108.0,22.0,1.0,1.0,0.0,14.0,31.0,1.0,2,4,2,0,19828,38
19828,6.0,-5.0,5.0,2.0,0.0,9.0,20.0,1.0,0,0,4,0,19829,34
19830,154.0,55.0,2.0,2.0,0.0,24.0,36.0,1.0,5,4,0,0,19831,23
19834,99.0,64.0,7.0,3.0,0.0,23.0,31.0,0.0,4,4,2,0,19835,48
19835,239.0,97.0,6.0,3.0,0.0,48.0,45.0,0.0,4,5,1,0,19836,23
19836,26.0,55.0,4.883233224643899,3.0,0.0,11.0,26.0,1.0,0,1,4,0,19837,23
19837,28.0,74.0,5.0,3.0,0.0,28.329381850668316,25.0,1.0,0,1,4,0,19838,20
19838,-139.0,47.0,1.0,3.0,0.0,46.0,34.0,1.0,2,4,2,0,19839,23
19839,-146.0,-25.0,0.0,3.0,0.0,8.0,34.0,1.0,2,4,2,0,19840,43
19840,-119.0,216.0,11.0,4.0,0.0,46.0,44.0,1.0,1,5,1,0,19841,55
19841,59.0,44.0,4.883233224643899,4.0,0.0,25.0,27.0,0.0,0,1,1,0,19842,23
19844,152.0,74.0,4.0,4.0,0.0,28.0,45.0,0.0,4,5,1,0,19845,23
19847,-242.0,19.0,0.0,4.0,0.0,28.0,44.0,1.0,2,2,1,0,19848,34
19851,13.0,252.0,7.0,1.0,0.0,43.0,45.0,1.0,0,5,1,0,19852,23
19852,-100.0,80.0,7.0,1.0,0.0,16.0,32.0,1.0,2,4,2,0,19853,7
19853,177.0,178.0,3.0,1.0,0.0,24.0,45.0,1.0,4,5,1,0,19854,23
19854,0.0,200.0,2.0,1.0,0.0,40.0,45.0,0.0,4,5,1,0,19855,4
19855,0.0,178.0,2.0,1.0,0.0,6.0,38.0,0.0,0,4,0,0,19856,23
19856,28.0,17.0,1.0,1.0,0.0,32.0,23.0,0.0,0,0,4,0,19857,34
19857,217.0,170.0,7.0,2.0,0.0,28.329381850668316,47.0,0.0,4,5,1,0,19858,47
19858,-13.0,-8.0,4.0,2.0,0.0,31.0,21.0,0.0,0,0,4,0,19859,34
19859,-73.0,238.0,1.0,2.0,0.0,4.0,44.0,0.0,0,5,1,0,19860,23
19861,48.0,178.0,11.0,3.0,0.0,41.0,38.0,0.0,0,4,0,0,19862,23
19862,122.0,23.0,8.0,3.0,0.0,42.0,32.0,0.0,5,4,0,0,19863,38
19864,-166.0,178.0,4.883233224643899,3.0,0.0,14.0,44.0,0.0,1,5,1,0,19865,22
19866,88.0,236.0,0.0,3.0,0.0,29.0,45.0,1.0,4,5,1,0,19867,23
19867,13.0,74.0,4.883233224643899,4.0,0.0,6.0,21.0,1.0,0,0,4,0,19868,34
19868,-30.0,17.0,9.0,4.0,0.0,28.0,23.0,0.0,0,0,4,0,19869,23
19869,-229.0,-35.0,4.0,4.0,0.0,47.0,43.0,1.0,2,2,1,0,19870,30
19870,-54.0,255.0,3.0,4.0,0.0,30.0,46.0,0.0,0,5,1,0,19871,14
19871,28.0,23.0,1.0,4.0,0.0,48.0,23.0,1.0,0,0,4,0,19872,35
19873,122.0,74.0,0.0,4.0,0.0,6.0,45.0,0.0,4,5,1,0,19874,23
19874,230.0,15.0,10.0,1.0,0.0,26.0,35.0,0.0,5,6,1,0,19875,23
19875,-185.0,154.0,9.0,1.0,0.0,36.0,35.0,0.0,1,5,1,0,19876,23
19876,23.0,66.0,8.0,1.0,0.0,21.0,26.0,0.0,0,1,4,0,19877,23
19878,209.0,-33.0,4.883233224643899,1.0,0.0,50.0,41.0,0.0,5,4,0,0,19879,2
19879,2.0,-8.0,4.0,1.0,0.0,10.0,20.0,1.0,0,0,4,0,19880,34
19880,21.0,99.0,3.0,1.0,0.0,39.0,30.0,1.0,0,1,2,0,19881,23
19881,-54.0,123.0,2.0,1.0,0.0,54.0,33.0,0.0,0,1,2,0,19882,23
19882,170.0,194.0,2.0,1.0,0.0,23.0,45.0,0.0,4,5,1,0,19883,41
19883,73.0,80.0,0.0,1.0,0.0,28.329381850668316,30.0,1.0,4,1,2,0,19884,9
19884,233.0,-22.0,3.0,1.0,0.0,26.0,43.0,0.0,5,6,1,0,19885,23
19886,196.0,-28.0,8.0,3.0,0.0,3.0,39.0,0.0,5,4,0,0,19887,49
19887,162.0,112.0,7.0,3.0,0.0,2.0,39.0,0.0,5,4,0,0,19888,23
19888,-70.0,-10.0,6.0,3.0,0.0,36.0,27.0,0.0,0,1,4,0,19889,56
19889,230.0,-5.0,5.0,3.0,0.0,38.0,35.0,0.0,5,6,1,0,19890,23
19890,-101.0,107.0,4.0,3.0,0.0,0.0,34.0,1.0,2,4,2,0,19891,25
19893,9.0,-13.0,2.0,3.0,0.0,23.0,21.0,1.0,0,0,4,0,19894,34
19894,-136.0,69.0,9.0,4.0,0.0,30.0,35.0,0.0,2,4,2,0,19895,23
19895,78.0,3.0,9.0,4.0,0.0,26.0,27.0,0.0,0,1,4,0,19896,16
19896,26.0,186.0,9.0,4.0,0.0,10.0,38.0,0.0,0,4,0,0,19897,23
19897,17.0,85.0,8.0,4.0,0.0,48.0,28.0,1.0,0,1,2,0,19898,23
19898,143.0,205.0,4.883233224643899,4.0,0.0,48.0,44.0,0.0,4,5,1,0,19899,30
19899,95.0,249.0,2.0,4.0,0.0,59.0,46.0,0.0,4,5,1,0,19900,23
19902,0.0,93.0,0.0,4.0,0.0,52.0,37.0,0.0,5,4,0,0,19903,24
19903,-209.0,-40.0,11.0,1.0,0.0,34.0,41.0,1.0,2,4,0,0,19904,32
19904,-34.0,3.0,9.0,1.0,0.0,22.0,23.0,0.0,0,0,4,0,19905,34
19905,47.0,32.0,7.0,1.0,0.0,28.0,25.0,0.0,0,1,4,0,19906,12
19906,207.0,135.0,5.0,1.0,0.0,4.0,44.0,1.0,4,5,1,0,19907,23
19907,26.0,168.0,4.0,1.0,0.0,19.0,37.0,1.0,0,4,0,0,19908,23
19908,-239.0,-5.0,2.0,1.0,0.0,9.0,43.0,0.0,0,2,1,0,19909,53
19909,-64.0,-21.0,1.0,1.0,0.0,20.0,26.0,1.0,0,1,4,0,19910,55
19910,72.0,172.0,5.0,2.0,0.0,7.0,38.0,1.0,4,4,0,0,19911,9
19911,1.0,31.0,2.0,2.0,0.0,32.0,23.0,1.0,0,0,4,0,19912,50
19912,1.0,-8.0,1.0,2.0,0.0,0.0,20.0,1.0,0,0,4,0,19913,34
19913,80.0,126.0,0.0,2.0,0.0,38.0,35.0,0.0,5,1,2,0,19914,5
19914,0.0,63.0,9.0,3.0,0.0,34.0,26.0,0.0,5,1,4,0,19915,0
19915,0.0,85.0,8.0,3.0,0.0,7.0,28.0,0.0,0,1,2,0,19916,23
19916,-98.0,153.0,7.0,3.0,0.0,38.0,38.0,1.0,1,4,0,0,19917,30
19917,230.0,-33.0,0.0,3.0,0.0,38.0,43.0,0.0,5,6,1,0,19918,23
19918,17.0,9.0,0.0,3.0,0.0,4.0,21.0,1.0,0,0,4,0,19919,34
19922,234.0,48.0,4.0,4.0,0.0,47.0,43.0,0.0,5,6,1,0,19923,29
19923,-136.0,216.0,3.0,4.0,0.0,52.0,45.0,1.0,1,6,1,0,19924,51
19924,127.0,129.0,8.0,1.0,0.0,24.0,38.0,0.0,4,4,0,1,19925,30
19925,220.0,105.0,7.0,1.0,0.0,58.0,44.0,1.0,4,5,1,1,19926,27
19926,23.0,9.0,6.0,1.0,0.0,38.0,22.0,1.0,0,0,4,1,19927,34
19927,7.0,15.0,6.0,1.0,0.0,14.0,21.0,1.0,0,0,4,1,19928,34
19929,47.0,75.0,0.0,1.0,0.0,3.0,28.0,0.0,0,1,2,1,19930,23
19930,17.0,14.0,5.0,2.0,0.0,38.0,22.0,1.0,0,0,4,1,19931,34
19932,17.0,6.0,1.0,2.0,0.0,4.0,21.0,0.0,0,0,4,1,19933,34
19933,50.0,74.0,0.0,2.0,0.0,0.0,37.0,1.0,0,4,0,1,19934,23
19936,119.0,225.0,2.0,3.0,0.0,36.0,45.0,0.0,4,5,1,1,19937,23
19937,-34.0,175.0,1.0,3.0,0.0,13.0,37.0,0.0,0,4,0,1,19938,12
19938,-185.0,170.0,10.0,4.0,0.0,40.0,45.0,0.0,1,5,1,1,19939,23
19940,-30.0,85.0,6.0,4.0,0.0,8.0,29.0,0.0,0,1,2,1,19941,23
19941,-229.0,74.0,5.0,4.0,0.0,36.0,42.0,1.0,2,2,1,1,19942,42
19942,211.0,26.0,4.0,4.0,0.0,43.0,41.0,0.0,5,4,0,1,19943,6
19943,39.0,129.0,4.883233224643899,4.0,0.0,35.0,33.0,0.0,0,1,2,1,19944,7
19944,141.0,50.0,2.0,4.0,0.0,2.0,34.0,0.0,5,4,2,1,19945,42
19946,80.0,167.0,0.0,4.0,0.0,52.0,38.0,1.0,4,4,4,1,19947,23
